Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-13,1316.8638916015625,1322.3738238434448,1308.5991412119972,1316.8638916015625,110485908,0.0,0.0
2017-01-16,1322.3739918604795,1322.3739918604795,1311.3541259765625,1311.3541259765625,101515803,0.0,0.0
2017-01-17,1308.5989810541491,1319.6186962159659,1308.5989810541491,1314.1087646484375,43271447,0.0,0.0
2017-01-18,1311.3539593596802,1319.6188577225037,1305.8441750910563,1316.8638916015625,70248313,0.0,0.0
2017-01-19,1316.8638472406046,1322.373779296875,1314.1088812124697,1322.373779296875,92075440,0.0,0.0
2017-01-20,1319.618843176381,1319.618843176381,1300.334228515625,1300.334228515625,40153443,0.0,0.0
2017-01-23,1294.8242963344785,1311.3539449046614,1294.8242963344785,1300.334228515625,51390687,0.0,0.0
2017-01-24,1303.089111328125,1311.3538610984028,1300.3341454136166,1303.089111328125,66106191,0.0,0.0
2017-01-25,1308.5989430071038,1308.5989430071038,1289.3143310546875,1289.3143310546875,125776722,0.0,0.0
2017-01-26,1297.5791846754987,1303.089116526496,1292.0692528245013,1294.82421875,94049974,0.0,0.0
2017-01-27,1289.3146396180907,1294.8244243708057,1286.5596732550978,1292.0694580078125,54107184,0.0,0.0
2017-01-30,1303.089116526496,1305.8440824519944,1294.82421875,1294.82421875,65218476,0.0,0.0
2017-01-31,1292.0694580078125,1303.0893234597845,1289.3146396180907,1292.0694580078125,75222599,0.0,0.0
2017-02-01,1300.334242849174,1319.6188577225037,1297.5792767282328,1316.8638916015625,178441232,0.0,0.0
2017-02-02,1322.3741073365563,1325.1290740481124,1314.1092072018876,1319.619140625,129157080,0.0,0.0
2017-02-03,1322.373779296875,1327.8837113531451,1319.6188132687398,1322.373779296875,135167034,0.0,0.0
2017-02-06,1330.6387296021558,1336.1486624873935,1322.3739782475748,1327.8839111328125,250986935,0.0,0.0
2017-02-07,1327.8837502886022,1330.6385684242593,1322.3738180707728,1325.1287841796875,85484676,0.0,0.0
2017-02-08,1319.6188577225037,1322.3738238434448,1303.0892089701151,1316.8638916015625,147025239,0.0,0.0
2017-02-09,1319.619140625,1325.1290740481124,1314.1092072018876,1319.619140625,127802407,0.0,0.0
2017-02-10,1319.6188519618581,1327.8837502886022,1319.6188519618581,1325.1287841796875,95515199,0.0,0.0
2017-02-13,1330.638427734375,1336.148359369633,1322.3736782547298,1330.638427734375,96346814,0.0,0.0
2017-02-14,1322.373779296875,1330.638529408027,1311.3539151843345,1322.373779296875,69135094,0.0,0.0
